n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
4096,0.950000,0.050000,182725,197751,0.057902,0.000000,33786900.000000,93.865537,10653537.317718,118.261349,23386300.000000,8455848.081997,2686585600.000000,7463.774413,133980.469485,2743758800.000000,7622.610918,131188.645299,0.135826,0.167076
4096,0.950000,0.100000,182725,197751,0.113028,0.000000,33786900.000000,93.865537,10653537.317718,121.226188,23972600.000000,8249042.657033,2686585600.000000,7463.774413,133980.469485,2744345100.000000,7624.239756,131160.618247,0.104401,0.135651
4096,0.950000,0.200000,182725,197751,0.211514,0.000000,33786900.000000,93.865537,10653537.317718,96.594707,19101700.000000,10352534.067648,2686585600.000000,7463.774413,133980.469485,2739474200.000000,7610.707598,131393.827326,0.072975,0.104225
4096,0.950000,0.001000,182725,197751,0.007800,0.000000,33786900.000000,93.865537,10653537.317718,176.738424,34950200.000000,5658079.209847,2686585600.000000,7463.774413,133980.469485,2755322700.000000,7654.737325,130638.055571,0.313187,0.344437
4096,0.990000,0.010000,274893,290012,0.010047,0.000000,33786900.000000,93.865537,10653537.317718,139.390784,40425000.000000,7174075.448361,2686585600.000000,7463.774413,133980.469485,2760797500.000000,7669.947215,130378.993751,0.314102,0.345352
4096,0.990000,0.050000,274893,290012,0.052746,0.000000,33786900.000000,93.865537,10653537.317718,120.751555,35019400.000000,8281466.844092,2686585600.000000,7463.774413,133980.469485,2755391900.000000,7654.929574,130634.774676,0.204330,0.235580
4096,0.990000,0.100000,274893,290012,0.102518,0.000000,33786900.000000,93.865537,10653537.317718,110.433361,32027000.000000,9055234.645768,2686585600.000000,7463.774413,133980.469485,2752399500.000000,7646.616197,130776.800388,0.157051,0.188301
4096,0.990000,0.200000,274893,290012,0.206821,0.000000,33786900.000000,93.865537,10653537.317718,95.991200,27838600.000000,10417621.575798,2686585600.000000,7463.774413,133980.469485,2748211100.000000,7634.980136,130976.110241,0.109779,0.141029
4096,0.990000,0.001000,274893,290012,0.001785,0.000000,33786900.000000,93.865537,10653537.317718,171.444285,49720900.000000,5832798.682244,2686585600.000000,7463.774413,133980.469485,2770093400.000000,7695.772746,129941.466956,0.471153,0.502403
16384,0.500000,0.010000,17344,31070,0.100734,0.000000,34073000.000000,94.660369,10564082.998268,124.287094,3861600.000000,8045887.714937,2751527200.000000,7644.192805,130818.259765,2789461800.000000,7749.581331,129039.229001,0.019821,0.144821
16384,0.500000,0.050000,17344,31070,0.141582,0.000000,34073000.000000,94.660369,10564082.998268,112.883811,3507300.000000,8858666.210475,2751527200.000000,7644.192805,130818.259765,2789107500.000000,7748.597027,129055.620839,0.012894,0.137894
16384,0.500000,0.100000,17344,31070,0.186860,0.000000,34073000.000000,94.660369,10564082.998268,103.794657,3224900.000000,9634407.268442,2751527200.000000,7644.192805,130818.259765,2788825100.000000,7747.812474,129068.689177,0.009911,0.134911
16384,0.500000,0.200000,17344,31070,0.273779,0.000000,34073000.000000,94.660369,10564082.998268,94.937238,2949700.000000,10533274.570295,2751527200.000000,7644.192805,130818.259765,2788549900.000000,7747.047923,129081.426874,0.006927,0.131927
16384,0.500000,0.001000,17344,31070,0.093595,0.000000,34073000.000000,94.660369,10564082.998268,183.550048,5702900.000000,5448105.349910,2751527200.000000,7644.192805,130818.259765,2791303100.000000,7754.696763,128954.107492,0.029732,0.154732
